MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.kichler.com/products/lighting/42296BK,https://www.kichler.com/spec-sheets/42296BK.pdf,,,,,10001,Hardware,General,Industrial Hardware,,42296BK,42296BK Kichler Ceiling Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,42296BK,,Industrial Supplies & Hardware>General Hardware,"Kichler Lighting LLC Kichler, Industrial Component, 42296BK ",INDUSTRIAL COMPONENT 42296BK,Kichler®  42296BK Industrial Component,"Kichler®  42296BK Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Kichler Industrial Component,"Illuminate your space with the Kichler® Ceiling Light, a perfect blend of style and functionality for any industrial setting. Designed for durability and efficiency, this fixture enhances both aesthetics and performance in your workspace.",Sleek black finish for a modern look,Energy-efficient LED technology,Easy installation with included hardware,Versatile design suitable for various environments,,,,,,,,,,,,,,,,,,cETLus Listed|Energy Star Certified|Title 24 Compliant,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,KICHLER_42296BK.jpg,KICHLER_42296BK_1.jpg,KICHLER_42296BK_2.jpg,KICHLER_42296BK_3.jpg,KICHLER_42296BK_4.jpg,,,,,KICHLER_42296BK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.kichler.com/products/lighting/43913BK,https://www.kichler.com/spec-sheets/43913BK.pdf,,,,,10001,Hardware,General,Industrial Hardware,,43913BK,43913BK Kichler Pendant Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,43913BK,,Industrial Supplies & Hardware>General Hardware,"Kichler Lighting LLC Kichler, Industrial Component, 43913BK ",INDUSTRIAL COMPONENT 43913BK,Kichler®  43913BK Industrial Component,"Kichler®  43913BK Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Kichler Industrial Component,"Illuminate your space with the Kichler® Pendant Light, a perfect blend of style and functionality designed for industrial settings. Its sleek design and durable construction make it an ideal choice for both commercial and residential applications.",Elegant pendant design enhances any environment,Durable construction ensures long-lasting performance,"Versatile for various settings, from industrial to modern",Easy installation for quick setup and use,,,,,,,,,,,,,,,,,,cETLus Listed|Energy Star Certified|Title 24 Compliant,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,KICHLER_43913BK.jpg,KICHLER_43913BK_1.jpg,KICHLER_43913BK_2.jpg,KICHLER_43913BK_3.jpg,KICHLER_43913BK_4.jpg,,,,,KICHLER_43913BK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.cooper.com/products/HLSMS9129FS1E,https://www.cooper.com/documentation/HLSMS9129FS1E.pdf,,,,,10001,Hardware,General,Industrial Hardware,,HLSMS9129FS1E,"HLSMS9129FS1E 9"" Motion Lt",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Cooper Lighting (7638),Cooper Lighting Solutions,Cooper®,,HLSMS9129FS1E,,Industrial Supplies & Hardware>General Hardware,"Cooper Lighting Solutions Cooper, Industrial Component, HLSMS9129FS1E",INDUSTRIAL COMPONENT HLSMS9129FS1E,Cooper®  HLSMS9129FS1E Industrial Component,"Cooper®  HLSMS9129FS1E Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Cooper Industrial Component,"The Cooper® 9"" Motion Light is designed to enhance security and visibility in any industrial setting, providing reliable illumination when you need it most. With its durable construction and advanced motion detection technology, this light ensures safety and efficiency in your workspace.",9-inch design for optimal coverage,Advanced motion detection for automatic activation,Durable construction for long-lasting performance,Ideal for industrial and outdoor applications,,,,,,,,,,,,,,,,,,ANSI Compliant|ISO 9001,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,COOPER_HLSMS9129FS1E.jpg,COOPER_HLSMS9129FS1E_1.jpg,COOPER_HLSMS9129FS1E_2.jpg,COOPER_HLSMS9129FS1E_3.jpg,COOPER_HLSMS9129FS1E_4.jpg,,,,,COOPER_HLSMS9129FS1E_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.satco.com/products/64-110,https://www.satco.com/specsheets/64-110.pdf,,,,,10001,Hardware,General,Industrial Hardware,,64-110,64-110 Satco Tape Light 16',-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Products Inc,Satco®,,64-110,64110,Industrial Supplies & Hardware>General Hardware,"Satco Products Inc Satco, Industrial Component, 64-110      ",INDUSTRIAL COMPONENT 64-110,Satco®  64-110 Industrial Component,"Satco®  64-110 Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Satco Industrial Component,"Illuminate your space with the versatile Satco® Tape Light, a 16-foot strip that effortlessly enhances any environment with vibrant, adjustable lighting. Perfect for both residential and commercial applications, this tape light offers easy installation and endless design possibilities.",Flexible design for custom installations,Energy-efficient LED technology,Adhesive backing for quick application,Ideal for accent lighting and creative projects,,,,,,,,,,,,,,,,,,cULus Listed|Energy Star Certified|RoHS Compliant|FCC Compliant,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,SATCO_64-110.jpg,SATCO_64-110_1.jpg,SATCO_64-110_2.jpg,SATCO_64-110_3.jpg,SATCO_64-110_4.jpg,,,,,SATCO_64-110_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.lighting.philips.com/main/prof/led-lamps-and-tubes/603571,https://www.lighting.philips.com/specsheets/603571.pdf,,,,,10001,Hardware,General,Industrial Hardware,,603571,603571 3' Strip Light Ext,-- Unbranded --,-- No Unilog Brand --,Wiz,Phillips Lighting (5831),Signify North America Corporation,Philips®,,603571,,Industrial Supplies & Hardware>General Hardware,"Signify North America Corporation Philips, Industrial Component, 603571",INDUSTRIAL COMPONENT 603571,Philips®  603571 Industrial Component,"Philips®  603571 Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Philips Industrial Component,"Illuminate your workspace with the Philips® 3' Strip Light Extension, designed for efficiency and versatility in industrial settings. This durable lighting solution enhances visibility while seamlessly integrating into your existing setup.",Energy-efficient LED technology,Compact 3-foot design,Easy installation with included mounting hardware,"Ideal for workshops, garages, and utility areas",,,,,,,,,,,,,,,,,,Energy Star Certified|cULus Listed|RoHS Compliant|FCC Certified|Title 20 Compliant,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,PHILIPS_603571.jpg,PHILIPS_603571_1.jpg,PHILIPS_603571_2.jpg,PHILIPS_603571_3.jpg,PHILIPS_603571_4.jpg,,,,,PHILIPS_603571_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.satco.com/products/65-572R1,https://www.satco.com/specsheets/65-572R1.pdf,,,,,10001,Hardware,General,Industrial Hardware,,65-572R1,65572 Satco 2x4 Led Flat Panel,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Satco Prod Inc (5573),Satco Products Inc,Satco®,,65-572R1,65572R1,Industrial Supplies & Hardware>General Hardware,"Satco Products Inc Satco, Industrial Component, 65-572R1    ",INDUSTRIAL COMPONENT 65-572R1,Satco®  65-572R1 Industrial Component,"Satco®  65-572R1 Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Satco Industrial Component,"Illuminate your workspace with the Satco® 2x4 LED Flat Panel, designed for efficiency and modern aesthetics. This versatile lighting solution offers superior brightness and energy savings, making it ideal for industrial and commercial applications.",Energy-efficient LED technology,"Sleek, low-profile design",Easy installation in standard ceiling grids,Long lifespan reduces maintenance costs,,,,,,,,,,,,,,,,,,cULus Listed|Energy Star Certified|RoHS Compliant|FCC Compliant,,,,Industrial Component,Length,2,in,Width,4,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,2,in,,,4,in,,,,,SATCO_65-572R1.jpg,SATCO_65-572R1_1.jpg,SATCO_65-572R1_2.jpg,SATCO_65-572R1_3.jpg,SATCO_65-572R1_4.jpg,,,,,SATCO_65-572R1_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.kichler.com/products/lighting/52476AVI,https://www.kichler.com/spec-sheets/52476AVI.pdf,,,,,10001,Hardware,General,Industrial Hardware,,52476AVI,52476AVI Kichler Pendant Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,52476AVI,,Industrial Supplies & Hardware>General Hardware,"Kichler Lighting LLC Kichler, Industrial Component, 52476AVI",INDUSTRIAL COMPONENT 52476AVI,Kichler®  52476AVI Industrial Component,"Kichler®  52476AVI Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Kichler Industrial Component,"Illuminate your space with the Kichler® Pendant Light, a perfect blend of style and functionality for any industrial setting. Its sleek design and durable construction make it an ideal choice for both commercial and residential applications.",Elegant pendant design enhances any decor,Durable materials ensure long-lasting performance,"Versatile for various settings, from kitchens to workspaces",Easy installation for quick setup and use,,,,,,,,,,,,,,,,,,cETLus Listed|Energy Star Certified|Title 24 Compliant,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,KICHLER_52476AVI.jpg,KICHLER_52476AVI_1.jpg,KICHLER_52476AVI_2.jpg,KICHLER_52476AVI_3.jpg,KICHLER_52476AVI_4.jpg,,,,,KICHLER_52476AVI_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.kichler.com/products/lighting/42199BK,https://www.kichler.com/spec-sheets/42199BK.pdf,,,,,10001,Hardware,General,Industrial Hardware,,42199BK,42199BK Kichler Pendant Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,42199BK,,Industrial Supplies & Hardware>General Hardware,"Kichler Lighting LLC Kichler, Industrial Component, 42199BK ",INDUSTRIAL COMPONENT 42199BK,Kichler®  42199BK Industrial Component,"Kichler®  42199BK Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Kichler Industrial Component,"Illuminate your space with the Kichler® Pendant Light, a perfect blend of style and functionality for any industrial setting. Its sleek design and durable construction make it an ideal choice for both commercial and residential applications.",Elegant black finish for a modern touch,Versatile design suitable for various settings,Durable materials ensure long-lasting performance,Easy installation for quick setup and use,,,,,,,,,,,,,,,,,,cETLus Listed|Energy Star Certified|Title 24 Compliant,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,KICHLER_42199BK.jpg,KICHLER_42199BK_1.jpg,KICHLER_42199BK_2.jpg,KICHLER_42199BK_3.jpg,KICHLER_42199BK_4.jpg,,,,,KICHLER_42199BK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.kichler.com/products/lighting/42199BKCS,https://www.kichler.com/spec-sheets/42199BKCS.pdf,,,,,10001,Hardware,General,Industrial Hardware,,42199BKCS,42199BKCS Kichler Pendant Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,42199BKCS,,Industrial Supplies & Hardware>General Hardware,"Kichler Lighting LLC Kichler, Industrial Component, 42199BKCS",INDUSTRIAL COMPONENT 42199BKCS,Kichler®  42199BKCS Industrial Component,"Kichler®  42199BKCS Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Kichler Industrial Component,"Illuminate your space with the Kichler® Pendant Light, a perfect blend of style and functionality designed for industrial settings. Its sleek design and durable construction make it an ideal choice for both commercial and residential applications.",Elegant black finish for a modern touch,Versatile design suitable for various environments,Durable materials ensure long-lasting performance,Easy installation for quick setup and use,,,,,,,,,,,,,,,,,,cETLus Listed|Energy Star Certified|Title 24 Compliant,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,KICHLER_42199BKCS.jpg,KICHLER_42199BKCS_1.jpg,KICHLER_42199BKCS_2.jpg,KICHLER_42199BKCS_3.jpg,KICHLER_42199BKCS_4.jpg,,,,,KICHLER_42199BKCS_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.kichler.com/products/lighting/42200BK,https://www.kichler.com/spec-sheets/42200BK.pdf,,,,,10001,Hardware,General,Industrial Hardware,,42200BK,42200BK Kichler Pendant Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,42200BK,,Industrial Supplies & Hardware>General Hardware,"Kichler Lighting LLC Kichler, Industrial Component, 42200BK ",INDUSTRIAL COMPONENT 42200BK,Kichler®  42200BK Industrial Component,"Kichler®  42200BK Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Kichler Industrial Component,"Illuminate your space with the Kichler® Pendant Light, a perfect blend of style and functionality for any industrial setting. Its sleek design and durable construction make it an ideal choice for both commercial and residential applications.",Stylish black finish complements various decor styles,Durable construction ensures long-lasting performance,"Versatile design suitable for kitchens, dining areas, and workspaces",Easy installation for quick setup and convenience,,,,,,,,,,,,,,,,,,cETLus Listed|Energy Star Certified|Title 24 Compliant,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,KICHLER_42200BK.jpg,KICHLER_42200BK_1.jpg,KICHLER_42200BK_2.jpg,KICHLER_42200BK_3.jpg,KICHLER_42200BK_4.jpg,,,,,KICHLER_42200BK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.kichler.com/products/lighting/42200BKCS,https://www.kichler.com/spec-sheets/42200BKCS.pdf,,,,,10001,Hardware,General,Industrial Hardware,,42200BKCS,42200BKCS Kichler Pendant Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,42200BKCS,,Industrial Supplies & Hardware>General Hardware,"Kichler Lighting LLC Kichler, Industrial Component, 42200BKCS",INDUSTRIAL COMPONENT 42200BKCS,Kichler®  42200BKCS Industrial Component,"Kichler®  42200BKCS Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Kichler Industrial Component,"Illuminate your space with the Kichler® Pendant Light, a perfect blend of style and functionality designed for both industrial and modern settings. Its sleek design and durable construction make it an ideal choice for enhancing any environment while providing reliable lighting.",Elegant black finish complements various decor styles,Versatile design suitable for residential and commercial use,Durable materials ensure long-lasting performance,Easy installation for quick setup and convenience,,,,,,,,,,,,,,,,,,cETLus Listed|Energy Star Certified|Title 24 Compliant,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,KICHLER_42200BKCS.jpg,KICHLER_42200BKCS_1.jpg,KICHLER_42200BKCS_2.jpg,KICHLER_42200BKCS_3.jpg,KICHLER_42200BKCS_4.jpg,,,,,KICHLER_42200BKCS_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.kichler.com/products/lighting/43851BK,https://www.kichler.com/spec-sheets/43851BK.pdf,,,,,10001,Hardware,General,Industrial Hardware,,43851BK,43851BK Kichler Pendant Lt,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kichler Lighting (KICLI),Kichler Lighting LLC,Kichler®,,43851BK,,Industrial Supplies & Hardware>General Hardware,"Kichler Lighting LLC Kichler, Industrial Component, 43851BK ",INDUSTRIAL COMPONENT 43851BK,Kichler®  43851BK Industrial Component,"Kichler®  43851BK Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Kichler Industrial Component,"Illuminate your space with the Kichler® Pendant Light, a perfect blend of style and functionality for any industrial setting. Its sleek design and durable construction make it an ideal choice for both commercial and residential applications.",Stylish industrial design,Durable construction for longevity,Versatile for various settings,Easy installation and maintenance,,,,,,,,,,,,,,,,,,cETLus Listed|Energy Star Certified|Title 24 Compliant,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,KICHLER_43851BK.jpg,KICHLER_43851BK_1.jpg,KICHLER_43851BK_2.jpg,KICHLER_43851BK_3.jpg,KICHLER_43851BK_4.jpg,,,,,KICHLER_43851BK_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
